Date,vix,vol20,vol60,vix_chg5,mom20,corr60,spread,unrate,target,spy_ret,ief_ret
2023-06-01,15.649999618530273,0.12734236317946837,0.14329059635423824,-0.2186720378414908,0.03382201299250909,-0.5411251141793456,-0.7200000000000002,3.6,0,0.00950106398012518,0.002780472705469217
2023-06-02,14.600000381469727,0.1305675843869102,0.14589718527311404,-0.23719953777188185,0.056253751986610645,-0.5547028907466307,-0.81,3.6,0,0.014461193830564323,-0.007951068540859807
2023-06-05,14.729999542236328,0.11737351256782609,0.14017206257767145,-0.17938724701066944,0.03506771793989527,-0.548376226626817,-0.77,3.6,0,-0.0019163251142121362,-0.00030793327682954175
2023-06-06,13.960000038146973,0.1172489734453128,0.13615993608445484,-0.20045814603955314,0.03704502220768169,-0.5117281831256995,-0.8099999999999996,3.6,0,0.0021774356483303947,0.0006163174462325838
2023-06-07,13.9399995803833,0.11663971603496286,0.13643076202010415,-0.22296548687836681,0.03801126287651968,-0.49670663596985404,-0.7699999999999996,3.6,0,-0.0034577308353366254,-0.0072931076652197335
2023-06-08,13.649999618530273,0.11717583645807493,0.1332490730757301,-0.12779553027157353,0.03943331300558994,-0.45929125345327615,-0.7899999999999996,3.6,0,0.0060486234801770955,0.006726224914702872
2023-06-09,13.829999923706055,0.11636215932829233,0.13223481047003408,-0.05273975600308567,0.043117259946823694,-0.4449516400317043,-0.8399999999999999,3.6,0,0.0017941588814227583,-0.003597869538856324
2023-06-12,15.010000228881836,0.11810397152292784,0.12901364161766338,0.019008872732320325,0.05396135470050201,-0.41034078790328277,-0.8199999999999998,3.6,0,0.009071945955607674,0.0016506418420012547
2023-06-13,14.609999656677246,0.11890790079374104,0.1263749273960731,0.04656157713138187,0.057262558357550786,-0.3819113501014867,-0.8300000000000001,3.6,0,0.006592978728039434,-0.007106275292165676
2023-06-14,13.880000114440918,0.11373920968582475,0.12535815892372162,-0.004304122507063468,0.06564302890143558,-0.37578776803914793,-0.9100000000000001,3.6,0,0.0011908522041079728,0.0013485248329674349
2023-06-15,14.5,0.11401180500682807,0.12508328064694568,0.062271091957821545,0.0659152081563037,-0.31018738558958914,-0.8999999999999999,3.6,0,0.012397566491468393,0.007769129423722099
2023-06-16,13.539999961853027,0.11368028760067087,0.11931245331838163,-0.020968905528042536,0.052148740112533565,-0.22776036177766001,-0.9300000000000002,3.6,0,-0.0034063140049733764,-0.004317182258276264
2023-06-20,13.880000114440918,0.11617774249046564,0.1202040745524694,-0.07528315104663375,0.04821549970386996,-0.23915803855940182,-0.9399999999999995,3.6,0,-0.005187975033243086,0.002993692845207896
2023-06-21,13.199999809265137,0.11904836418748785,0.12063658247413138,-0.09650923207022077,0.0424211927630922,-0.2429278460593148,-0.9599999999999995,3.6,0,-0.005123824000111021,0.0009262799707148162
